local_prefix,local_code,vocabulary,mapped_to_code,mapped_to_description
AEMPS,697764,Strength,500 MG,
AEMPS,697764,Route,Oral Product,
AEMPS,697784,RxNorm,1895,calcium
AEMPS,697784,RxNorm,2418,cholecalciferol
AEMPS,697784,Route,Oral Product,
AEMPS,697791,Strength,20 MG/ML,
AEMPS,697791,RxNorm,8782,propofol
AEMPS,697791,Route,Injectable Product,
AEMPS,697856,Strength,10 MG,
AEMPS,697856,RxNorm,141704,everolimus
AEMPS,697856,Route,Oral Product,
AEMPS,697864,Strength,1 MG,
AEMPS,697864,RxNorm,591622,varenicline
AEMPS,697864,Route,Oral Product,
AEMPS,697866,Strength,1 MG,
AEMPS,697866,RxNorm,591622,varenicline
AEMPS,697866,Route,Oral Product,
AEMPS,697867,Strength,1 MG,
AEMPS,697867,RxNorm,591622,varenicline
AEMPS,697867,Route,Oral Product,
AEMPS,697871,Strength,18 MG,
AEMPS,697871,RxNorm,31479,nalmefene
AEMPS,697871,Route,Oral Product,
AEMPS,697876,RxNorm,48203,clavulanate
AEMPS,697876,RxNorm,723,amoxicillin
AEMPS,697876,Route,Oral Product,
AEMPS,697902,Strength,10 MG,
AEMPS,697902,RxNorm,6915,metoclopramide
AEMPS,697902,Route,Oral Product,
AEMPS,697914,RxNorm,48203,clavulanate
AEMPS,697914,RxNorm,723,amoxicillin
AEMPS,697914,Route,Oral Product,
AEMPS,698078,RxNorm,1608803,Bordetella pertussis
AEMPS,698078,RxNorm,50937,Haemophilus influenzae type b
AEMPS,698078,RxNorm,763096,"poliovirus vaccine inactivated, type 1 (Mahoney)"
AEMPS,698078,RxNorm,763098,"poliovirus vaccine inactivated, type 2 (MEF-1)"
AEMPS,698078,RxNorm,763100,"poliovirus vaccine inactivated, type 3 (Saukett)"
AEMPS,698078,RxNorm,797752,hepatitis B surface antigen vaccine
AEMPS,698078,RxNorm,798302,"acellular pertussis vaccine, inactivated"
AEMPS,698078,Route,Injectable Product,
AEMPS,698089,Strength,0.025 MG,
AEMPS,698089,RxNorm,10582,levothyroxine
AEMPS,698089,Route,Oral Product,
AEMPS,698092,Strength,0.05 MG,
AEMPS,698092,RxNorm,10582,levothyroxine
AEMPS,698092,Route,Oral Product,
AEMPS,698094,Strength,0.088 MG,
AEMPS,698094,RxNorm,10582,levothyroxine
AEMPS,698094,Route,Oral Product,
AEMPS,698095,Strength,0.1 MG,
AEMPS,698095,RxNorm,10582,levothyroxine
AEMPS,698095,Route,Oral Product,
AEMPS,698109,Strength,10000 MG,
AEMPS,698109,RxNorm,6218,lactulose
AEMPS,698109,Route,Oral Product,
AEMPS,698110,Strength,10000 MG,
AEMPS,698110,RxNorm,6218,lactulose
AEMPS,698110,Route,Oral Product,
AEMPS,698203,Strength,20 MG,
AEMPS,698203,RxNorm,6719,memantine
AEMPS,698203,Route,Oral Product,
AEMPS,698215,Strength,0.5 MG/ML,
AEMPS,698215,RxNorm,275635,desloratadine
AEMPS,698215,Route,Oral Product,
AEMPS,698230,RxNorm,6475,loxapine
AEMPS,698230,Strength,9.1 MG,
AEMPS,698230,Route,Inhalant Product,
AEMPS,698231,RxNorm,48203,clavulanate
AEMPS,698231,RxNorm,723,amoxicillin
AEMPS,698231,Route,Oral Product,
AEMPS,698232,RxNorm,48203,clavulanate
AEMPS,698232,RxNorm,723,amoxicillin
AEMPS,698232,Route,Oral Product,
AEMPS,698251,Strength,0.005 MG/ML,
AEMPS,698251,RxNorm,56795,sufentanil
AEMPS,698251,Route,Injectable Product,
AEMPS,698272,RxNorm,1193326,ruxolitinib
AEMPS,698272,Strength,5 MG,
AEMPS,698272,Route,Oral Product,
AEMPS,698273,RxNorm,1193326,ruxolitinib
AEMPS,698273,Strength,15 MG,
AEMPS,698273,Route,Oral Product,
AEMPS,698274,RxNorm,1193326,ruxolitinib
AEMPS,698274,Strength,20 MG,
AEMPS,698274,Route,Oral Product,
AEMPS,698276,Strength,20 MG,
AEMPS,698276,RxNorm,6719,memantine
AEMPS,698276,Route,Oral Product,
AEMPS,698287,Strength,10 MG,
AEMPS,698287,RxNorm,6719,memantine
AEMPS,698287,Route,Oral Product,
AEMPS,698372,Strength,50 MG,
AEMPS,698372,RxNorm,700810,lisdexamfetamine
AEMPS,698372,Route,Oral Product,
AEMPS,698431,Strength,2000 MG,
AEMPS,698431,RxNorm,52582,mesalamine
AEMPS,698431,Route,Oral Product,
AEMPS,698441,Strength,0.08 MG/ML,
AEMPS,698441,RxNorm,640062,regadenoson
AEMPS,698441,Route,Injectable Product,
AEMPS,698460,Strength,125 MG/ML,
AEMPS,698460,RxNorm,997602,citicoline
AEMPS,698460,Route,Injectable Product,
AEMPS,698692,Strength,100 MG/ML,
AEMPS,698692,RxNorm,114477,levetiracetam
AEMPS,698692,Route,Injectable Product,
AEMPS,698701,RxNorm,24698,fludarabine
AEMPS,698701,Strength,25 MG/ML,
AEMPS,698701,Route,Injectable Product,
AEMPS,698718,RxNorm,1307298,enzalutamide
AEMPS,698718,Strength,40 MG,
AEMPS,698718,Route,Oral Product,
AEMPS,698741,Strength,5 MG,
AEMPS,698741,RxNorm,6470,lorazepam
AEMPS,698741,Route,Oral Product,
AEMPS,698786,Strength,0.05 MG,
AEMPS,698786,RxNorm,10582,levothyroxine
AEMPS,698786,Route,Oral Product,
AEMPS,698790,Strength,0.1 MG,
AEMPS,698790,RxNorm,10582,levothyroxine
AEMPS,698790,Route,Oral Product,
AEMPS,698799,RxNorm,1242987,vismodegib
AEMPS,698799,Strength,150 MG,
AEMPS,698799,Route,Oral Product,
AEMPS,699181,RxNorm,11017,uridine
AEMPS,699181,Route,Oral Product,
AEMPS,699280,Strength,0.2 MG/ML,
AEMPS,699280,RxNorm,6468,loperamide
AEMPS,699280,Route,Oral Product,
AEMPS,699330,RxNorm,11423,zinc oxide
AEMPS,699330,RxNorm,236388,levomenthol
AEMPS,699330,RxNorm,3339,dibucaine
AEMPS,699330,RxNorm,35890,ruscogenin
AEMPS,699330,RxNorm,8638,prednisolone
AEMPS,699330,Route,Rectal Product,
AEMPS,699332,Strength,1 MG/ML,
AEMPS,699332,RxNorm,6960,midazolam
AEMPS,699332,Route,Injectable Product,
AEMPS,699405,Strength,0.083 MG/ML,
AEMPS,699405,RxNorm,6313,leucovorin
AEMPS,699405,Route,Oral Product,
AEMPS,699409,Strength,120 MG/ML,
AEMPS,699409,RxNorm,224905,trastuzumab
AEMPS,699409,Route,Injectable Product,
AEMPS,699447,RxNorm,136034,ferrous lactate
AEMPS,699533,Strength,100 MG/ML,
AEMPS,699533,RxNorm,819300,golimumab
AEMPS,699533,Route,Injectable Product,
AEMPS,699566,Strength,250 MG,
AEMPS,699566,RxNorm,6922,metronidazole
AEMPS,699566,Route,Oral Product,
AEMPS,699574,RxNorm,1312397,regorafenib
AEMPS,699574,Strength,40 MG,
AEMPS,699574,Route,Oral Product,
AEMPS,699647,Strength,50 MG,
AEMPS,699647,RxNorm,51272,quetiapine
AEMPS,699647,Route,Oral Product,
AEMPS,699686,Strength,5 MG,
AEMPS,699686,RxNorm,5650,idarubicin
AEMPS,699686,Route,Injectable Product,
AEMPS,699694,Strength,10 MG,
AEMPS,699694,RxNorm,5650,idarubicin
AEMPS,699694,Route,Injectable Product,
AEMPS,699710,RxNorm,32937,paroxetine
AEMPS,699781,RxNorm,1424911,dabrafenib
AEMPS,699781,Strength,75 MG,
AEMPS,699781,Route,Oral Product,
AEMPS,699785,RxNorm,18631,azithromycin
AEMPS,699785,Strength,500 MG,
AEMPS,699785,Route,Oral Product,
AEMPS,699836,RxNorm,1430438,afatinib
AEMPS,699836,Strength,30 MG,
AEMPS,699836,Route,Oral Product,
AEMPS,699842,RxNorm,140587,celecoxib
AEMPS,699842,Strength,200 MG,
AEMPS,699842,Route,Oral Product,
AEMPS,699975,Strength,20 MG,
AEMPS,699975,RxNorm,4053,erythromycin
AEMPS,699975,Route,Topical Product,
AEMPS,699983,Strength,2.5 MG,
AEMPS,699983,RxNorm,5492,hydrocortisone
AEMPS,699983,Route,Oral Product,
AEMPS,700097,RxNorm,56946,paclitaxel
AEMPS,700097,Strength,6 MG/ML,
AEMPS,700097,Route,Injectable Product,
AEMPS,700137,Strength,0.04 MG/ML,
AEMPS,700137,RxNorm,77655,zoledronic acid
AEMPS,700137,Route,Injectable Product,
AEMPS,700165,Strength,0.05 ML/ML,
AEMPS,700165,RxNorm,77655,zoledronic acid
AEMPS,700165,Route,Injectable Product,
AEMPS,700166,Strength,0.04 MG/ML,
AEMPS,700166,RxNorm,77655,zoledronic acid
AEMPS,700166,Route,Injectable Product,
AEMPS,700173,RxNorm,746741,pramipexole
AEMPS,700173,Route,Oral Product,
AEMPS,700174,Strength,1.05 MG,
AEMPS,700174,RxNorm,746741,pramipexole
AEMPS,700174,Route,Oral Product,
AEMPS,700237,Strength,10 MG/ML,
AEMPS,700237,RxNorm,40048,carboplatin
AEMPS,700237,Route,Injectable Product,
AEMPS,700266,RxNorm,4053,erythromycin
AEMPS,700266,Strength,500 MG,
AEMPS,700266,Route,Oral Product,
AEMPS,700273,Strength,250 MG,
AEMPS,700273,RxNorm,723,amoxicillin
AEMPS,700273,Route,Oral Product,
AEMPS,700339,Strength,100 MG/ML,
AEMPS,700339,RxNorm,5666,immunoglobulin G
AEMPS,700339,Route,Injectable Product,
AEMPS,700399,Strength,1000000 UNT,
AEMPS,700399,RxNorm,2709,colistin
AEMPS,700399,Route,Injectable Product,
AEMPS,700446,Strength,5 MG/ML,
AEMPS,700446,RxNorm,7417,nifedipine
AEMPS,700446,Route,Oral Product,
AEMPS,700456,Strength,2.5 MG/ML,
AEMPS,700456,RxNorm,259453,levobupivacaine
AEMPS,700456,Route,Injectable Product,
AEMPS,700457,RxNorm,259453,levobupivacaine
AEMPS,700457,Strength,5 MG/ML,
AEMPS,700457,Route,Injectable Product,
AEMPS,700458,RxNorm,35623,riluzole
AEMPS,700458,Strength,5 MG/ML,
AEMPS,700458,Route,Oral Product,
AEMPS,700503,Strength,8 MG,
AEMPS,700503,RxNorm,8076,perphenazine
AEMPS,700503,Route,Oral Product,
AEMPS,700504,Strength,60 MG/ML,
AEMPS,700504,RxNorm,993449,denosumab
AEMPS,700504,Route,Injectable Product,
AEMPS,700506,Strength,100 MG/ML,
AEMPS,700506,RxNorm,10691,tranexamic acid
AEMPS,700506,Route,Injectable Product,
AEMPS,700510,Strength,100 MG/ML,
AEMPS,700510,RxNorm,2551,ciprofloxacin
AEMPS,700510,Route,Oral Product,
AEMPS,700511,Strength,15 MG,
AEMPS,700511,RxNorm,8134,phenobarbital
AEMPS,700511,Route,Oral Product,
AEMPS,700512,RxNorm,11170,verapamil
AEMPS,700512,Strength,2.5 MG/ML,
AEMPS,700512,Route,Injectable Product,
AEMPS,700514,Strength,100 MG,
AEMPS,700514,RxNorm,8727,progesterone
AEMPS,700514,Route,Oral Product,
AEMPS,700521,RxNorm,21183,citric acid
AEMPS,700521,RxNorm,54993,potassium citrate
AEMPS,700521,Route,Oral Product,
AEMPS,700522,Strength,0.005 MG/ML,
AEMPS,700522,RxNorm,3407,digoxin
AEMPS,700522,Route,Oral Product,
AEMPS,700523,Strength,400 MG,
AEMPS,700523,RxNorm,42351,lithium carbonate
AEMPS,700523,Route,Oral Product,
AEMPS,700524,Strength,5 MG,
AEMPS,700524,RxNorm,6835,methimazole
AEMPS,700524,Route,Oral Product,
AEMPS,700535,Strength,100 MG/ML,
AEMPS,700535,RxNorm,679314,paliperidone
AEMPS,700535,Route,Injectable Product,
AEMPS,700537,Strength,400 MG,
AEMPS,700537,RxNorm,4110,ethambutol
AEMPS,700537,Route,Oral Product,
AEMPS,700538,RxNorm,36117,salmeterol
AEMPS,700538,RxNorm,41126,fluticasone
AEMPS,700538,Route,Inhalant Product,
AEMPS,700539,RxNorm,36117,salmeterol
AEMPS,700539,RxNorm,41126,fluticasone
AEMPS,700539,Route,Inhalant Product,
AEMPS,700547,Strength,10 MG,
AEMPS,700547,RxNorm,61381,olanzapine
AEMPS,700547,Route,Injectable Product,
AEMPS,700548,Strength,150 MG/ML,
AEMPS,700548,RxNorm,236741,magnesium sulfate heptahydrate
AEMPS,700548,Route,Injectable Product,
AEMPS,700551,Strength,1000 MG,
AEMPS,700551,RxNorm,3002,cyclophosphamide
AEMPS,700551,Route,Injectable Product,
AEMPS,700555,RxNorm,10612,tinidazole
AEMPS,700555,Strength,500 MG,
AEMPS,700555,Route,Oral Product,
AEMPS,700556,Strength,50 MG/ML,
AEMPS,700556,RxNorm,8984,pyrantel
AEMPS,700556,Route,Oral Product,
AEMPS,700558,RxNorm,1889,calcifediol
AEMPS,700558,Route,Oral Product,
AEMPS,700560,RxNorm,762595,Salmonella typhi Ty21a live antigen
AEMPS,700560,Route,Oral Product,
AEMPS,700564,RxNorm,3523,dipyrone
AEMPS,700564,Strength,500 MG/ML,
AEMPS,700564,Route,Oral Product,
AEMPS,700566,RxNorm,1886,caffeine
AEMPS,700566,RxNorm,4025,ergotamine
AEMPS,700566,Route,Oral Product,
AEMPS,700570,RxNorm,2409,chlorthalidone
AEMPS,700570,Strength,50 MG,
AEMPS,700570,Route,Oral Product,
AEMPS,700573,Strength,10 MG,
AEMPS,700573,RxNorm,632,mitomycin
AEMPS,700573,Route,Injectable Product,
AEMPS,700578,RxNorm,2019,carbidopa
AEMPS,700578,RxNorm,6375,levodopa
AEMPS,700578,Route,Oral Product,
AEMPS,700579,RxDrug,197444,carbidopa 25 MG / levodopa 100 MG Oral Tablet
AEMPS,700579,RxNorm,2019,carbidopa
AEMPS,700579,RxNorm,6375,levodopa
AEMPS,700579,Route,Oral Product,
AEMPS,700603,Strength,100 UNT/ML,
AEMPS,700603,RxNorm,274783,insulin glargine
AEMPS,700603,Route,Injectable Product,
AEMPS,700604,RxNorm,7821,oxytetracycline
AEMPS,700604,Route,Topical Product,
AEMPS,700610,Strength,10 MG,
AEMPS,700610,RxNorm,10753,tretinoin
AEMPS,700610,Route,Oral Product,
AEMPS,700612,Strength,1 MG,
AEMPS,700612,RxNorm,3098,dacarbazine
AEMPS,700612,Route,Injectable Product,
AEMPS,700613,Strength,300 MG/ML,
AEMPS,700613,RxNorm,319866,meglumine antimoniate
AEMPS,700613,Route,Injectable Product,
AEMPS,700614,RxNorm,10588,tiapride
AEMPS,700614,Strength,50 MG/ML,
AEMPS,700614,Route,Injectable Product,
AEMPS,700615,Strength,50 MG,
AEMPS,700615,RxNorm,5470,hydralazine
AEMPS,700615,Route,Oral Product,
AEMPS,700616,Strength,25 MG,
AEMPS,700616,RxNorm,5470,hydralazine
AEMPS,700616,Route,Oral Product,
AEMPS,700618,Strength,500 MG,
AEMPS,700618,RxNorm,7299,neomycin
AEMPS,700618,Route,Oral Product,
AEMPS,700622,RxNorm,10239,sulpiride
AEMPS,700622,Strength,50 MG/ML,
AEMPS,700622,Route,Injectable Product,
AEMPS,700624,Strength,10 MG,
AEMPS,700624,RxNorm,10171,sulfadiazine
AEMPS,700624,Route,Topical Product,
AEMPS,700634,Strength,500 MG,
AEMPS,700634,RxNorm,9524,sulfasalazine
AEMPS,700634,Route,Oral Product,
AEMPS,700635,Strength,600 MG,
AEMPS,700635,RxNorm,8591,potassium chloride
AEMPS,700635,Route,Oral Product,
AEMPS,700636,Strength,5 MG,
AEMPS,700636,RxNorm,6813,methadone
AEMPS,700636,Route,Oral Product,
AEMPS,700638,Strength,10 MG/ML,
AEMPS,700638,RxNorm,6813,methadone
AEMPS,700638,Route,Injectable Product,
AEMPS,700640,Strength,20 MG,
AEMPS,700640,RxNorm,2353,clorazepate
AEMPS,700640,Route,Injectable Product,
AEMPS,700642,Strength,3.9 MG,
AEMPS,700642,RxNorm,32675,oxybutynin
AEMPS,700642,Route,Topical Product,
AEMPS,700643,Strength,240 MG/ML,
AEMPS,700643,RxNorm,68092,lanreotide
AEMPS,700643,Route,Injectable Product,
AEMPS,700645,RxNorm,10627,tobramycin
AEMPS,700645,RxNorm,3264,dexamethasone
AEMPS,700645,Route,Ophthalmic Product,
AEMPS,700646,RxNorm,1356552,perampanel
AEMPS,700646,Strength,2 MG,
AEMPS,700646,Route,Oral Product,
AEMPS,700649,RxNorm,1356552,perampanel
AEMPS,700649,Strength,8 MG,
AEMPS,700649,Route,Oral Product,
AEMPS,700651,Strength,12 MG,
AEMPS,700651,RxNorm,1356552,perampanel
AEMPS,700651,Route,Oral Product,
AEMPS,700660,Strength,100 MG/ML,
AEMPS,700660,RxNorm,679314,paliperidone
AEMPS,700660,Route,Injectable Product,
AEMPS,700661,Strength,100 MG/ML,
AEMPS,700661,RxNorm,679314,paliperidone
AEMPS,700661,Route,Injectable Product,
AEMPS,700662,Strength,100 MG/ML,
AEMPS,700662,RxNorm,679314,paliperidone
AEMPS,700662,Route,Injectable Product,
AEMPS,700663,Strength,20 MG/ML,
AEMPS,700663,RxNorm,8013,pentoxifylline
AEMPS,700663,Route,Injectable Product,
AEMPS,700664,RxNorm,1151,ascorbic acid
AEMPS,700664,RxNorm,34296,potassium bicarbonate
AEMPS,700664,Route,Oral Product,
AEMPS,700665,RxNorm,1151,ascorbic acid
AEMPS,700665,RxNorm,34296,potassium bicarbonate
AEMPS,700665,Route,Oral Product,
AEMPS,700667,Strength,50 MG,
AEMPS,700667,RxNorm,7454,nitrofurantoin
AEMPS,700667,Route,Oral Product,
AEMPS,700668,Strength,50 MG,
AEMPS,700668,RxNorm,7454,nitrofurantoin
AEMPS,700668,Route,Oral Product,
AEMPS,700669,Strength,10 MG/ML,
AEMPS,700669,RxNorm,7454,nitrofurantoin
AEMPS,700669,Route,Oral Product,
AEMPS,700670,Strength,100 MG,
AEMPS,700670,RxNorm,6672,mebendazole
AEMPS,700670,Route,Oral Product,
AEMPS,700671,Strength,20 MG/ML,
AEMPS,700671,RxNorm,6672,mebendazole
AEMPS,700671,Route,Oral Product,
AEMPS,700672,RxNorm,253204,trisodium citrate
AEMPS,700672,RxNorm,8591,potassium chloride
AEMPS,700672,RxNorm,9863,sodium chloride
AEMPS,700672,Route,Oral Product,
AEMPS,700675,RxNorm,10829,trimethoprim
AEMPS,700675,RxNorm,3264,dexamethasone
AEMPS,700675,Route,Otic Product,
AEMPS,700677,RxNorm,1491862,hepatitis A virus
AEMPS,700677,Route,Injectable Product,
AEMPS,700678,Strength,1 MG/ML,
AEMPS,700678,RxNorm,4917,nitroglycerin
AEMPS,700678,Route,Injectable Product,
AEMPS,700679,RxNorm,5492,hydrocortisone
AEMPS,700679,RxNorm,7821,oxytetracycline
AEMPS,700679,Route,Ophthalmic Product,
AEMPS,700680,Strength,200 MG,
AEMPS,700680,RxNorm,5521,hydroxychloroquine
AEMPS,700680,Route,Oral Product,
AEMPS,700681,Strength,250 MG,
AEMPS,700681,RxNorm,3554,disulfiram
AEMPS,700681,Route,Oral Product,
AEMPS,700683,Strength,10 MG,
AEMPS,700683,RxNorm,11198,vinblastine
AEMPS,700683,Route,Injectable Product,
AEMPS,700684,Strength,50 MG,
AEMPS,700684,RxNorm,623400,lacosamide
AEMPS,700684,Route,Oral Product,
AEMPS,700685,Strength,100 MG,
AEMPS,700685,RxNorm,623400,lacosamide
AEMPS,700685,Route,Oral Product,
AEMPS,700689,RxNorm,2623,clotrimazole
AEMPS,700689,Strength,500 MG,
AEMPS,700689,Route,Vaginal Product,
AEMPS,700694,Strength,10 MG,
AEMPS,700694,RxNorm,2623,clotrimazole
AEMPS,700694,Route,Topical Product,
AEMPS,700695,RxNorm,1919,calcium phosphate
AEMPS,700695,Route,Oral Product,
AEMPS,700698,RxNorm,228790,dutasteride
AEMPS,700698,RxNorm,77492,tamsulosin
AEMPS,700698,Route,Oral Product,
AEMPS,700700,Strength,10 MG,
AEMPS,700700,RxNorm,10753,tretinoin
AEMPS,700700,Route,Oral Product,
AEMPS,700701,Strength,250 MG,
AEMPS,700701,RxNorm,7934,paromomycin
AEMPS,700701,Route,Oral Product,
AEMPS,700704,RxNorm,10379,testosterone
AEMPS,700704,Strength,125 MG/ML,
AEMPS,700704,Route,Injectable Product,
AEMPS,700705,Strength,10 MG,
AEMPS,700705,RxNorm,7821,oxytetracycline
AEMPS,700705,Route,Ophthalmic Product,
AEMPS,700706,Strength,100 MG,
AEMPS,700706,RxNorm,6185,labetalol
AEMPS,700706,Route,Oral Product,
AEMPS,700709,RxNorm,10171,sulfadiazine
AEMPS,700709,Strength,500 MG,
AEMPS,700709,Route,Oral Product,
AEMPS,700711,Strength,1000 MG,
AEMPS,700711,RxNorm,10109,streptomycin
AEMPS,700711,Route,Injectable Product,
AEMPS,700712,RxNorm,1589,biperiden
AEMPS,700712,Strength,5 MG/ML,
AEMPS,700712,Route,Injectable Product,
AEMPS,700713,RxNorm,1589,biperiden
AEMPS,700713,Strength,4 MG,
AEMPS,700713,Route,Oral Product,
AEMPS,700715,RxNorm,7980,penicillin G
AEMPS,700715,Route,Injectable Product,
AEMPS,700717,RxNorm,7980,penicillin G
AEMPS,700717,Route,Injectable Product,
AEMPS,700722,RxNorm,3098,dacarbazine
AEMPS,700722,Strength,500 MG,
AEMPS,700722,Route,Injectable Product,
AEMPS,700723,Strength,1 MG,
AEMPS,700723,RxNorm,3098,dacarbazine
AEMPS,700723,Route,Injectable Product,
AEMPS,700725,RxNorm,54993,potassium citrate
AEMPS,700725,Route,Oral Product,
AEMPS,700726,RxNorm,6387,lidocaine
AEMPS,700726,Strength,700 MG,
AEMPS,700726,Route,Topical Product,
AEMPS,700742,RxNorm,1310520,teriflunomide
AEMPS,700742,Strength,14 MG,
AEMPS,700742,Route,Oral Product,
AEMPS,700755,RxNorm,236782,Saccharomyces boulardii
AEMPS,700755,Strength,250 MG,
AEMPS,700755,Route,Oral Product,
AEMPS,700778,RxNorm,119565,tolterodine
AEMPS,700778,Strength,4 MG,
AEMPS,700778,Route,Oral Product,
AEMPS,700789,RxNorm,236782,Saccharomyces boulardii
AEMPS,700789,Strength,250 MG,
AEMPS,700789,Route,Oral Product,
AEMPS,700801,Strength,1.25 MG/ML,
AEMPS,700801,RxNorm,259453,levobupivacaine
AEMPS,700801,Route,Injectable Product,
AEMPS,700804,Strength,0.625 MG/ML,
AEMPS,700804,RxNorm,259453,levobupivacaine
AEMPS,700804,Route,Injectable Product,
AEMPS,700805,Strength,1.25 MG/ML,
AEMPS,700805,RxNorm,259453,levobupivacaine
AEMPS,700805,Route,Injectable Product,
AEMPS,700808,Strength,2.5 MG/ML,
AEMPS,700808,RxNorm,259453,levobupivacaine
AEMPS,700808,Route,Injectable Product,
AEMPS,700809,RxNorm,259453,levobupivacaine
AEMPS,700809,Strength,5 MG/ML,
AEMPS,700809,Route,Injectable Product,
AEMPS,700810,RxNorm,259453,levobupivacaine
AEMPS,700810,Strength,7.5 MG/ML,
AEMPS,700810,Route,Injectable Product,
AEMPS,701017,RxNorm,1369713,pomalidomide
AEMPS,701017,Strength,4 MG,
AEMPS,701017,Route,Oral Product,
AEMPS,701100,Strength,10 MG/ML,
AEMPS,701100,RxNorm,595060,ranibizumab
AEMPS,701100,Route,Ophthalmic Product,
AEMPS,701101,Strength,20 MG/ML,
AEMPS,701101,RxNorm,224905,trastuzumab
AEMPS,701101,Route,Injectable Product,
AEMPS,701103,Strength,20 MG/ML,
AEMPS,701103,RxNorm,224905,trastuzumab
AEMPS,701103,Route,Injectable Product,
AEMPS,701105,Strength,150 MG/ML,
AEMPS,701105,RxNorm,236741,magnesium sulfate heptahydrate
AEMPS,701105,Route,Injectable Product,
AEMPS,701217,Strength,10 UNT/ML,
AEMPS,701217,RxNorm,2418,cholecalciferol
AEMPS,701217,Route,Oral Product,
AEMPS,701218,Strength,10 UNT/ML,
AEMPS,701218,RxNorm,2418,cholecalciferol
AEMPS,701218,Route,Oral Product,
AEMPS,701220,Strength,10 UNT/ML,
AEMPS,701220,RxNorm,2418,cholecalciferol
AEMPS,701220,Route,Oral Product,
AEMPS,701257,RxNorm,1593128,meningococcal group B vaccine
AEMPS,701257,Route,Injectable Product,
AEMPS,701257,RxNorm,OMOP1131632,Outer Membrane Vesicles (Neisseria Meningitidis Group B Nz98/254 Strain)
AEMPS,701257,RxNorm,OMOP999022,Neisseria meningitidis Recombinant Fusion Protein Fhbp Group B
AEMPS,701286,RxNorm,2709,colistin
AEMPS,701286,Route,Inhalant Product,
AEMPS,701299,RxNorm,2623,clotrimazole
AEMPS,701299,Strength,500 MG,
AEMPS,701299,Route,Vaginal Product,
AEMPS,701357,RxNorm,1511,betahistine
AEMPS,701357,Strength,24 MG,
AEMPS,701357,Route,Oral Product,
AEMPS,701387,Strength,50 MG/ML,
AEMPS,701387,RxNorm,90176,iron
AEMPS,701387,Route,Injectable Product,
AEMPS,701402,RxNorm,54552,perindopril
AEMPS,701402,RxNorm,5764,indapamide
AEMPS,701402,Route,Oral Product,
AEMPS,701414,RxNorm,1433868,dolutegravir
AEMPS,701414,Strength,50 MG,
AEMPS,701414,Route,Oral Product,
AEMPS,701434,Strength,3.33 MG/ML,
AEMPS,701434,RxNorm,61148,somatropin
AEMPS,701434,Route,Injectable Product,
AEMPS,701436,RxNorm,61148,somatropin
AEMPS,701436,Route,Injectable Product,
AEMPS,701437,Strength,10 MG/ML,
AEMPS,701437,RxNorm,61148,somatropin
AEMPS,701437,Route,Injectable Product,
AEMPS,701441,Strength,150 MG/ML,
AEMPS,701441,RxNorm,2582,clindamycin
AEMPS,701441,Route,Injectable Product,
AEMPS,701613,RxNorm,1424911,dabrafenib
AEMPS,701613,Strength,50 MG,
AEMPS,701613,Route,Oral Product,
AEMPS,701633,Strength,120 MG,
AEMPS,701633,RxNorm,1373478,dimethyl fumarate
AEMPS,701633,Route,Oral Product,
AEMPS,701634,RxNorm,1373478,dimethyl fumarate
